Subject,Fluency_Item,Switch_Value,Switch_Method
13157,surrender,1,delta_rise=1.0_fall=0.5
13157,show,1,delta_rise=1.0_fall=0.5
13157,sleepy,1,delta_rise=1.0_fall=0.5
13157,slang,1,delta_rise=1.0_fall=0.5
13157,slough,1,delta_rise=1.0_fall=0.5
13157,slew,0,delta_rise=1.0_fall=0.5
13157,scrounge,0,delta_rise=1.0_fall=0.5
13157,squiggle,1,delta_rise=1.0_fall=0.5
13157,squander,1,delta_rise=1.0_fall=0.5
13157,sceptic,0,delta_rise=1.0_fall=0.5
13157,swan,1,delta_rise=1.0_fall=0.5
13157,swat,1,delta_rise=1.0_fall=0.5
13157,swindle,1,delta_rise=1.0_fall=0.5
13157,superfluous,0,delta_rise=1.0_fall=0.5
13157,sierra,2,delta_rise=1.0_fall=0.75
13157,sand,1,delta_rise=1.0_fall=0.75
13157,subordinate,1,delta_rise=1.0_fall=0.75
13157,senior,0,delta_rise=1.0_fall=0.75
13157,single,0,delta_rise=1.0_fall=0.75
13157,superfluous,1,delta_rise=1.0_fall=0.75
13157,subject,1,delta_rise=1.0_fall=0.75
13157,synonymous,1,delta_rise=1.0_fall=0.75
13157,surreal,1,delta_rise=1.0_fall=0.75
13157,subjugate,0,delta_rise=1.0_fall=0.75
13157,situation,0,delta_rise=1.0_fall=0.75
13157,status,0,delta_rise=1.0_fall=0.75
13157,survey,1,delta_rise=1.0_fall=0.75
13157,surrender,1,delta_rise=1.0_fall=0.75
13157,show,1,delta_rise=1.0_fall=0.75
13157,sleepy,1,delta_rise=1.0_fall=0.75
13157,slang,1,delta_rise=1.0_fall=0.75
13157,slough,1,delta_rise=1.0_fall=0.75
13157,slew,0,delta_rise=1.0_fall=0.75
13157,scrounge,0,delta_rise=1.0_fall=0.75
13157,squiggle,1,delta_rise=1.0_fall=0.75
13157,squander,1,delta_rise=1.0_fall=0.75
13157,sceptic,0,delta_rise=1.0_fall=0.75
13157,swan,1,delta_rise=1.0_fall=0.75
13157,swat,1,delta_rise=1.0_fall=0.75
13157,swindle,1,delta_rise=1.0_fall=0.75
13157,superfluous,0,delta_rise=1.0_fall=0.75
13157,sierra,2,delta_rise=1.0_fall=1.0
13157,sand,1,delta_rise=1.0_fall=1.0
13157,subordinate,1,delta_rise=1.0_fall=1.0
13157,senior,0,delta_rise=1.0_fall=1.0
13157,single,0,delta_rise=1.0_fall=1.0
13157,superfluous,1,delta_rise=1.0_fall=1.0
13157,subject,1,delta_rise=1.0_fall=1.0
13157,synonymous,1,delta_rise=1.0_fall=1.0
13157,surreal,1,delta_rise=1.0_fall=1.0
13157,subjugate,0,delta_rise=1.0_fall=1.0
13157,situation,0,delta_rise=1.0_fall=1.0
13157,status,0,delta_rise=1.0_fall=1.0
13157,survey,1,delta_rise=1.0_fall=1.0
13157,surrender,1,delta_rise=1.0_fall=1.0
13157,show,1,delta_rise=1.0_fall=1.0
13157,sleepy,1,delta_rise=1.0_fall=1.0
13157,slang,1,delta_rise=1.0_fall=1.0
13157,slough,1,delta_rise=1.0_fall=1.0
13157,slew,0,delta_rise=1.0_fall=1.0
13157,scrounge,0,delta_rise=1.0_fall=1.0
13157,squiggle,1,delta_rise=1.0_fall=1.0
13157,squander,1,delta_rise=1.0_fall=1.0
13157,sceptic,0,delta_rise=1.0_fall=1.0
13157,swan,1,delta_rise=1.0_fall=1.0
13157,swat,1,delta_rise=1.0_fall=1.0
13157,swindle,1,delta_rise=1.0_fall=1.0
13157,superfluous,0,delta_rise=1.0_fall=1.0
13167,sierra,2,simdrop
13167,sloppy,0,simdrop
13167,slimy,0,simdrop
13167,slinky,1,simdrop
13167,slurp,0,simdrop
13167,speed,0,simdrop
13167,smile,0,simdrop
13167,sin,0,simdrop
13167,snort,0,simdrop
13167,sailboat,1,simdrop
13167,swimming,0,simdrop
13167,soft,1,simdrop
13167,sexy,0,simdrop
13167,serious,0,simdrop
13167,salm,1,simdrop
13167,smooth,0,simdrop
13167,smart,0,simdrop
13167,sympathetic,0,simdrop
13167,solitary,0,simdrop
13167,symbol,1,simdrop
13167,strike,0,simdrop
13167,small,1,simdrop
13167,smitten,2,simdrop
13167,sierra,2,delta_rise=0.0_fall=0.0
13167,sloppy,1,delta_rise=0.0_fall=0.0
13167,slimy,0,delta_rise=0.0_fall=0.0
13167,slinky,1,delta_rise=0.0_fall=0.0
13167,slurp,0,delta_rise=0.0_fall=0.0
13167,speed,1,delta_rise=0.0_fall=0.0
13167,smile,1,delta_rise=0.0_fall=0.0
13167,sin,1,delta_rise=0.0_fall=0.0
13167,snort,1,delta_rise=0.0_fall=0.0
13167,sailboat,1,delta_rise=0.0_fall=0.0
13167,swimming,0,delta_rise=0.0_fall=0.0
13167,soft,1,delta_rise=0.0_fall=0.0
13167,sexy,0,delta_rise=0.0_fall=0.0
13167,serious,1,delta_rise=0.0_fall=0.0
13167,salm,1,delta_rise=0.0_fall=0.0
13167,smooth,0,delta_rise=0.0_fall=0.0
13167,smart,0,delta_rise=0.0_fall=0.0
13167,sympathetic,0,delta_rise=0.0_fall=0.0
13167,solitary,1,delta_rise=0.0_fall=0.0
13167,symbol,1,delta_rise=0.0_fall=0.0
13167,strike,0,delta_rise=0.0_fall=0.0
13167,small,1,delta_rise=0.0_fall=0.0
13167,smitten,0,delta_rise=0.0_fall=0.0
13167,sierra,2,delta_rise=0.0_fall=0.25
13167,sloppy,1,delta_rise=0.0_fall=0.25
13167,slimy,0,delta_rise=0.0_fall=0.25
13167,slinky,1,delta_rise=0.0_fall=0.25
13167,slurp,0,delta_rise=0.0_fall=0.25
13167,speed,1,delta_rise=0.0_fall=0.25
13167,smile,1,delta_rise=0.0_fall=0.25
13167,sin,1,delta_rise=0.0_fall=0.25
13167,snort,1,delta_rise=0.0_fall=0.25
13167,sailboat,1,delta_rise=0.0_fall=0.25
13167,swimming,0,delta_rise=0.0_fall=0.25
13167,soft,1,delta_rise=0.0_fall=0.25
13167,sexy,0,delta_rise=0.0_fall=0.25
13167,serious,1,delta_rise=0.0_fall=0.25
13167,salm,1,delta_rise=0.0_fall=0.25
13167,smooth,0,delta_rise=0.0_fall=0.25
13167,smart,0,delta_rise=0.0_fall=0.25
13167,sympathetic,0,delta_rise=0.0_fall=0.25
13167,solitary,1,delta_rise=0.0_fall=0.25
13167,symbol,1,delta_rise=0.0_fall=0.25
13167,strike,0,delta_rise=0.0_fall=0.25
13167,small,0,delta_rise=0.0_fall=0.25
13167,smitten,0,delta_rise=0.0_fall=0.25
13167,sierra,2,delta_rise=0.0_fall=0.5
13167,sloppy,1,delta_rise=0.0_fall=0.5
13167,slimy,0,delta_rise=0.0_fall=0.5
13167,slinky,1,delta_rise=0.0_fall=0.5
13167,slurp,0,delta_rise=0.0_fall=0.5
13167,speed,1,delta_rise=0.0_fall=0.5
13167,smile,1,delta_rise=0.0_fall=0.5
13167,sin,1,delta_rise=0.0_fall=0.5
13167,snort,1,delta_rise=0.0_fall=0.5
13167,sailboat,1,delta_rise=0.0_fall=0.5
13167,swimming,0,delta_rise=0.0_fall=0.5
13167,soft,1,delta_rise=0.0_fall=0.5
13167,sexy,0,delta_rise=0.0_fall=0.5
13167,serious,0,delta_rise=0.0_fall=0.5
13167,salm,1,delta_rise=0.0_fall=0.5
13167,smooth,0,delta_rise=0.0_fall=0.5
13167,smart,0,delta_rise=0.0_fall=0.5
13167,sympathetic,0,delta_rise=0.0_fall=0.5
13167,solitary,1,delta_rise=0.0_fall=0.5
13167,symbol,1,delta_rise=0.0_fall=0.5
13167,strike,0,delta_rise=0.0_fall=0.5
13167,small,0,delta_rise=0.0_fall=0.5
13167,smitten,0,delta_rise=0.0_fall=0.5
13167,sierra,2,delta_rise=0.0_fall=0.75
13167,sloppy,1,delta_rise=0.0_fall=0.75
13167,slimy,0,delta_rise=0.0_fall=0.75
13167,slinky,1,delta_rise=0.0_fall=0.75
13167,slurp,0,delta_rise=0.0_fall=0.75
13167,speed,1,delta_rise=0.0_fall=0.75
13167,smile,1,delta_rise=0.0_fall=0.75
13167,sin,1,delta_rise=0.0_fall=0.75
13167,snort,1,delta_rise=0.0_fall=0.75
13167,sailboat,1,delta_rise=0.0_fall=0.75
13167,swimming,0,delta_rise=0.0_fall=0.75
13167,soft,1,delta_rise=0.0_fall=0.75
13167,sexy,0,delta_rise=0.0_fall=0.75
13167,serious,0,delta_rise=0.0_fall=0.75
13167,salm,1,delta_rise=0.0_fall=0.75
13167,smooth,0,delta_rise=0.0_fall=0.75
13167,smart,0,delta_rise=0.0_fall=0.75
13167,sympathetic,0,delta_rise=0.0_fall=0.75
13167,solitary,1,delta_rise=0.0_fall=0.75
13167,symbol,1,delta_rise=0.0_fall=0.75
13167,strike,0,delta_rise=0.0_fall=0.75
13167,small,0,delta_rise=0.0_fall=0.75
13167,smitten,0,delta_rise=0.0_fall=0.75
13167,sierra,2,delta_rise=0.0_fall=1.0
13167,sloppy,1,delta_rise=0.0_fall=1.0
13167,slimy,0,delta_rise=0.0_fall=1.0
13167,slinky,1,delta_rise=0.0_fall=1.0
13167,slurp,0,delta_rise=0.0_fall=1.0
13167,speed,0,delta_rise=0.0_fall=1.0
13167,smile,0,delta_rise=0.0_fall=1.0
13167,sin,0,delta_rise=0.0_fall=1.0
13167,snort,0,delta_rise=0.0_fall=1.0
13167,sailboat,0,delta_rise=0.0_fall=1.0
13167,swimming,0,delta_rise=0.0_fall=1.0
13167,soft,1,delta_rise=0.0_fall=1.0
13167,sexy,0,delta_rise=0.0_fall=1.0
13167,serious,0,delta_rise=0.0_fall=1.0
13167,salm,1,delta_rise=0.0_fall=1.0
13167,smooth,0,delta_rise=0.0_fall=1.0
13167,smart,0,delta_rise=0.0_fall=1.0
13167,sympathetic,0,delta_rise=0.0_fall=1.0
13167,solitary,0,delta_rise=0.0_fall=1.0
13167,symbol,1,delta_rise=0.0_fall=1.0
13167,strike,0,delta_rise=0.0_fall=1.0
13167,small,0,delta_rise=0.0_fall=1.0
13167,smitten,0,delta_rise=0.0_fall=1.0
13167,sierra,2,delta_rise=0.25_fall=0.0
13167,sloppy,1,delta_rise=0.25_fall=0.0
13167,slimy,0,delta_rise=0.25_fall=0.0
13167,slinky,1,delta_rise=0.25_fall=0.0
13167,slurp,0,delta_rise=0.25_fall=0.0
13167,speed,1,delta_rise=0.25_fall=0.0
13167,smile,1,delta_rise=0.25_fall=0.0
13167,sin,1,delta_rise=0.25_fall=0.0
13167,snort,1,delta_rise=0.25_fall=0.0
13167,sailboat,1,delta_rise=0.25_fall=0.0
13167,swimming,0,delta_rise=0.25_fall=0.0
13167,soft,1,delta_rise=0.25_fall=0.0
13167,sexy,0,delta_rise=0.25_fall=0.0
13167,serious,1,delta_rise=0.25_fall=0.0
13167,salm,1,delta_rise=0.25_fall=0.0
13167,smooth,0,delta_rise=0.25_fall=0.0
13167,smart,0,delta_rise=0.25_fall=0.0
13167,sympathetic,0,delta_rise=0.25_fall=0.0
13167,solitary,1,delta_rise=0.25_fall=0.0
13167,symbol,1,delta_rise=0.25_fall=0.0
13167,strike,0,delta_rise=0.25_fall=0.0
13167,small,1,delta_rise=0.25_fall=0.0
13167,smitten,1,delta_rise=0.25_fall=0.0
13167,sierra,2,delta_rise=0.25_fall=0.25
13167,sloppy,1,delta_rise=0.25_fall=0.25
13167,slimy,0,delta_rise=0.25_fall=0.25
13167,slinky,1,delta_rise=0.25_fall=0.25
13167,slurp,0,delta_rise=0.25_fall=0.25
13167,speed,1,delta_rise=0.25_fall=0.25
13167,smile,1,delta_rise=0.25_fall=0.25
13167,sin,1,delta_rise=0.25_fall=0.25
13167,snort,1,delta_rise=0.25_fall=0.25
13167,sailboat,1,delta_rise=0.25_fall=0.25
13167,swimming,0,delta_rise=0.25_fall=0.25
13167,soft,1,delta_rise=0.25_fall=0.25
13167,sexy,0,delta_rise=0.25_fall=0.25
13167,serious,1,delta_rise=0.25_fall=0.25
13167,salm,1,delta_rise=0.25_fall=0.25
13167,smooth,0,delta_rise=0.25_fall=0.25
13167,smart,0,delta_rise=0.25_fall=0.25
13167,sympathetic,0,delta_rise=0.25_fall=0.25
13167,solitary,1,delta_rise=0.25_fall=0.25
13167,symbol,1,delta_rise=0.25_fall=0.25
13167,strike,0,delta_rise=0.25_fall=0.25
13167,small,0,delta_rise=0.25_fall=0.25
13167,smitten,0,delta_rise=0.25_fall=0.25
13167,sierra,2,delta_rise=0.25_fall=0.5
13167,sloppy,1,delta_rise=0.25_fall=0.5
13167,slimy,0,delta_rise=0.25_fall=0.5
13167,slinky,1,delta_rise=0.25_fall=0.5
13167,slurp,0,delta_rise=0.25_fall=0.5
13167,speed,1,delta_rise=0.25_fall=0.5
13167,smile,1,delta_rise=0.25_fall=0.5
13167,sin,1,delta_rise=0.25_fall=0.5
13167,snort,1,delta_rise=0.25_fall=0.5
13167,sailboat,1,delta_rise=0.25_fall=0.5
13167,swimming,0,delta_rise=0.25_fall=0.5
13167,soft,1,delta_rise=0.25_fall=0.5
13167,sexy,0,delta_rise=0.25_fall=0.5
13167,serious,0,delta_rise=0.25_fall=0.5
13167,salm,1,delta_rise=0.25_fall=0.5
13167,smooth,0,delta_rise=0.25_fall=0.5
13167,smart,0,delta_rise=0.25_fall=0.5
13167,sympathetic,0,delta_rise=0.25_fall=0.5
13167,solitary,1,delta_rise=0.25_fall=0.5
13167,symbol,1,delta_rise=0.25_fall=0.5
13167,strike,0,delta_rise=0.25_fall=0.5
13167,small,0,delta_rise=0.25_fall=0.5
13167,smitten,0,delta_rise=0.25_fall=0.5
13167,sierra,2,delta_rise=0.25_fall=0.75
13167,sloppy,1,delta_rise=0.25_fall=0.75
13167,slimy,0,delta_rise=0.25_fall=0.75
13167,slinky,1,delta_rise=0.25_fall=0.75
13167,slurp,0,delta_rise=0.25_fall=0.75
13167,speed,1,delta_rise=0.25_fall=0.75
13167,smile,1,delta_rise=0.25_fall=0.75
13167,sin,1,delta_rise=0.25_fall=0.75
13167,snort,1,delta_rise=0.25_fall=0.75
13167,sailboat,1,delta_rise=0.25_fall=0.75
13167,swimming,0,delta_rise=0.25_fall=0.75
13167,soft,1,delta_rise=0.25_fall=0.75
13167,sexy,0,delta_rise=0.25_fall=0.75
13167,serious,0,delta_rise=0.25_fall=0.75
13167,salm,1,delta_rise=0.25_fall=0.75
13167,smooth,0,delta_rise=0.25_fall=0.75
13167,smart,0,delta_rise=0.25_fall=0.75
13167,sympathetic,0,delta_rise=0.25_fall=0.75
13167,solitary,1,delta_rise=0.25_fall=0.75
13167,symbol,1,delta_rise=0.25_fall=0.75
13167,strike,0,delta_rise=0.25_fall=0.75
13167,small,0,delta_rise=0.25_fall=0.75
13167,smitten,0,delta_rise=0.25_fall=0.75
13167,sierra,2,delta_rise=0.25_fall=1.0
13167,sloppy,1,delta_rise=0.25_fall=1.0
13167,slimy,0,delta_rise=0.25_fall=1.0
13167,slinky,1,delta_rise=0.25_fall=1.0
13167,slurp,0,delta_rise=0.25_fall=1.0
13167,speed,0,delta_rise=0.25_fall=1.0
13167,smile,0,delta_rise=0.25_fall=1.0
13167,sin,0,delta_rise=0.25_fall=1.0
13167,snort,0,delta_rise=0.25_fall=1.0
13167,sailboat,0,delta_rise=0.25_fall=1.0
13167,swimming,0,delta_rise=0.25_fall=1.0
13167,soft,1,delta_rise=0.25_fall=1.0
13167,sexy,0,delta_rise=0.25_fall=1.0
13167,serious,0,delta_rise=0.25_fall=1.0
13167,salm,1,delta_rise=0.25_fall=1.0
13167,smooth,0,delta_rise=0.25_fall=1.0
13167,smart,0,delta_rise=0.25_fall=1.0
13167,sympathetic,0,delta_rise=0.25_fall=1.0
13167,solitary,0,delta_rise=0.25_fall=1.0
13167,symbol,1,delta_rise=0.25_fall=1.0
13167,strike,0,delta_rise=0.25_fall=1.0
13167,small,0,delta_rise=0.25_fall=1.0
13167,smitten,0,delta_rise=0.25_fall=1.0
13167,sierra,2,delta_rise=0.5_fall=0.0
13167,sloppy,1,delta_rise=0.5_fall=0.0
13167,slimy,0,delta_rise=0.5_fall=0.0
13167,slinky,1,delta_rise=0.5_fall=0.0
13167,slurp,0,delta_rise=0.5_fall=0.0
13167,speed,1,delta_rise=0.5_fall=0.0
13167,smile,1,delta_rise=0.5_fall=0.0
13167,sin,1,delta_rise=0.5_fall=0.0
13167,snort,1,delta_rise=0.5_fall=0.0
13167,sailboat,1,delta_rise=0.5_fall=0.0
13167,swimming,0,delta_rise=0.5_fall=0.0
13167,soft,1,delta_rise=0.5_fall=0.0
13167,sexy,0,delta_rise=0.5_fall=0.0
13167,serious,1,delta_rise=0.5_fall=0.0
13167,salm,1,delta_rise=0.5_fall=0.0
13167,smooth,0,delta_rise=0.5_fall=0.0
13167,smart,0,delta_rise=0.5_fall=0.0
13167,sympathetic,0,delta_rise=0.5_fall=0.0
13167,solitary,1,delta_rise=0.5_fall=0.0
13167,symbol,1,delta_rise=0.5_fall=0.0
13167,strike,1,delta_rise=0.5_fall=0.0
13167,small,1,delta_rise=0.5_fall=0.0
13167,smitten,1,delta_rise=0.5_fall=0.0
13167,sierra,2,delta_rise=0.5_fall=0.25
13167,sloppy,1,delta_rise=0.5_fall=0.25
13167,slimy,0,delta_rise=0.5_fall=0.25
13167,slinky,1,delta_rise=0.5_fall=0.25
13167,slurp,0,delta_rise=0.5_fall=0.25
13167,speed,1,delta_rise=0.5_fall=0.25
13167,smile,1,delta_rise=0.5_fall=0.25
13167,sin,1,delta_rise=0.5_fall=0.25
13167,snort,1,delta_rise=0.5_fall=0.25
13167,sailboat,1,delta_rise=0.5_fall=0.25
13167,swimming,0,delta_rise=0.5_fall=0.25
13167,soft,1,delta_rise=0.5_fall=0.25
13167,sexy,0,delta_rise=0.5_fall=0.25
13167,serious,1,delta_rise=0.5_fall=0.25
13167,salm,1,delta_rise=0.5_fall=0.25
13167,smooth,0,delta_rise=0.5_fall=0.25
13167,smart,0,delta_rise=0.5_fall=0.25
13167,sympathetic,0,delta_rise=0.5_fall=0.25
13167,solitary,1,delta_rise=0.5_fall=0.25
13167,symbol,1,delta_rise=0.5_fall=0.25
13167,strike,1,delta_rise=0.5_fall=0.25
13167,small,1,delta_rise=0.5_fall=0.25
13167,smitten,1,delta_rise=0.5_fall=0.25
13167,sierra,2,delta_rise=0.5_fall=0.5
13167,sloppy,1,delta_rise=0.5_fall=0.5
13167,slimy,0,delta_rise=0.5_fall=0.5
13167,slinky,1,delta_rise=0.5_fall=0.5
13167,slurp,0,delta_rise=0.5_fall=0.5
13167,speed,1,delta_rise=0.5_fall=0.5
13167,smile,1,delta_rise=0.5_fall=0.5
13167,sin,1,delta_rise=0.5_fall=0.5
13167,snort,1,delta_rise=0.5_fall=0.5
13167,sailboat,1,delta_rise=0.5_fall=0.5
13167,swimming,0,delta_rise=0.5_fall=0.5
13167,soft,1,delta_rise=0.5_fall=0.5
13167,sexy,0,delta_rise=0.5_fall=0.5
13167,serious,0,delta_rise=0.5_fall=0.5
13167,salm,1,delta_rise=0.5_fall=0.5
13167,smooth,0,delta_rise=0.5_fall=0.5
13167,smart,0,delta_rise=0.5_fall=0.5
13167,sympathetic,0,delta_rise=0.5_fall=0.5
13167,solitary,1,delta_rise=0.5_fall=0.5
13167,symbol,1,delta_rise=0.5_fall=0.5
13167,strike,1,delta_rise=0.5_fall=0.5
13167,small,1,delta_rise=0.5_fall=0.5
13167,smitten,1,delta_rise=0.5_fall=0.5
13167,sierra,2,delta_rise=0.5_fall=0.75
13167,sloppy,1,delta_rise=0.5_fall=0.75
13167,slimy,0,delta_rise=0.5_fall=0.75
13167,slinky,1,delta_rise=0.5_fall=0.75
13167,slurp,0,delta_rise=0.5_fall=0.75
13167,speed,1,delta_rise=0.5_fall=0.75
13167,smile,1,delta_rise=0.5_fall=0.75
13167,sin,1,delta_rise=0.5_fall=0.75
13167,snort,1,delta_rise=0.5_fall=0.75
13167,sailboat,1,delta_rise=0.5_fall=0.75
13167,swimming,0,delta_rise=0.5_fall=0.75
13167,soft,1,delta_rise=0.5_fall=0.75
13167,sexy,0,delta_rise=0.5_fall=0.75
13167,serious,0,delta_rise=0.5_fall=0.75
13167,salm,1,delta_rise=0.5_fall=0.75
13167,smooth,0,delta_rise=0.5_fall=0.75
13167,smart,0,delta_rise=0.5_fall=0.75
13167,sympathetic,0,delta_rise=0.5_fall=0.75
13167,solitary,1,delta_rise=0.5_fall=0.75
13167,symbol,1,delta_rise=0.5_fall=0.75
13167,strike,1,delta_rise=0.5_fall=0.75
13167,small,1,delta_rise=0.5_fall=0.75
13167,smitten,1,delta_rise=0.5_fall=0.75
13167,sierra,2,delta_rise=0.5_fall=1.0
13167,sloppy,1,delta_rise=0.5_fall=1.0
13167,slimy,0,delta_rise=0.5_fall=1.0
13167,slinky,1,delta_rise=0.5_fall=1.0
13167,slurp,0,delta_rise=0.5_fall=1.0
13167,speed,0,delta_rise=0.5_fall=1.0
13167,smile,0,delta_rise=0.5_fall=1.0
13167,sin,0,delta_rise=0.5_fall=1.0
13167,snort,0,delta_rise=0.5_fall=1.0
13167,sailboat,0,delta_rise=0.5_fall=1.0
13167,swimming,0,delta_rise=0.5_fall=1.0
13167,soft,1,delta_rise=0.5_fall=1.0
13167,sexy,0,delta_rise=0.5_fall=1.0
13167,serious,0,delta_rise=0.5_fall=1.0
13167,salm,1,delta_rise=0.5_fall=1.0
13167,smooth,0,delta_rise=0.5_fall=1.0
13167,smart,0,delta_rise=0.5_fall=1.0
13167,sympathetic,0,delta_rise=0.5_fall=1.0
13167,solitary,0,delta_rise=0.5_fall=1.0
13167,symbol,1,delta_rise=0.5_fall=1.0
13167,strike,1,delta_rise=0.5_fall=1.0
13167,small,1,delta_rise=0.5_fall=1.0
13167,smitten,1,delta_rise=0.5_fall=1.0
13167,sierra,2,delta_rise=0.75_fall=0.0
13167,sloppy,1,delta_rise=0.75_fall=0.0
13167,slimy,0,delta_rise=0.75_fall=0.0
13167,slinky,1,delta_rise=0.75_fall=0.0
13167,slurp,0,delta_rise=0.75_fall=0.0
13167,speed,1,delta_rise=0.75_fall=0.0
13167,smile,1,delta_rise=0.75_fall=0.0
13167,sin,1,delta_rise=0.75_fall=0.0
13167,snort,1,delta_rise=0.75_fall=0.0
13167,sailboat,1,delta_rise=0.75_fall=0.0
13167,swimming,0,delta_rise=0.75_fall=0.0
13167,soft,1,delta_rise=0.75_fall=0.0
13167,sexy,0,delta_rise=0.75_fall=0.0
13167,serious,1,delta_rise=0.75_fall=0.0
13167,salm,1,delta_rise=0.75_fall=0.0
13167,smooth,0,delta_rise=0.75_fall=0.0
13167,smart,0,delta_rise=0.75_fall=0.0
13167,sympathetic,0,delta_rise=0.75_fall=0.0
13167,solitary,1,delta_rise=0.75_fall=0.0
13167,symbol,1,delta_rise=0.75_fall=0.0
13167,strike,1,delta_rise=0.75_fall=0.0
13167,small,1,delta_rise=0.75_fall=0.0
13167,smitten,1,delta_rise=0.75_fall=0.0
13167,sierra,2,delta_rise=0.75_fall=0.25
13167,sloppy,1,delta_rise=0.75_fall=0.25
13167,slimy,0,delta_rise=0.75_fall=0.25
13167,slinky,1,delta_rise=0.75_fall=0.25
13167,slurp,0,delta_rise=0.75_fall=0.25
13167,speed,1,delta_rise=0.75_fall=0.25
13167,smile,1,delta_rise=0.75_fall=0.25
13167,sin,1,delta_rise=0.75_fall=0.25
13167,snort,1,delta_rise=0.75_fall=0.25
13167,sailboat,1,delta_rise=0.75_fall=0.25
13167,swimming,0,delta_rise=0.75_fall=0.25
13167,soft,1,delta_rise=0.75_fall=0.25
13167,sexy,0,delta_rise=0.75_fall=0.25
13167,serious,1,delta_rise=0.75_fall=0.25
13167,salm,1,delta_rise=0.75_fall=0.25
13167,smooth,0,delta_rise=0.75_fall=0.25
13167,smart,0,delta_rise=0.75_fall=0.25
13167,sympathetic,0,delta_rise=0.75_fall=0.25
13167,solitary,1,delta_rise=0.75_fall=0.25
13167,symbol,1,delta_rise=0.75_fall=0.25
13167,strike,1,delta_rise=0.75_fall=0.25
13167,small,1,delta_rise=0.75_fall=0.25
13167,smitten,1,delta_rise=0.75_fall=0.25
13167,sierra,2,delta_rise=0.75_fall=0.5
13167,sloppy,1,delta_rise=0.75_fall=0.5
13167,slimy,0,delta_rise=0.75_fall=0.5
13167,slinky,1,delta_rise=0.75_fall=0.5
13167,slurp,0,delta_rise=0.75_fall=0.5
13167,speed,1,delta_rise=0.75_fall=0.5
13167,smile,1,delta_rise=0.75_fall=0.5
13167,sin,1,delta_rise=0.75_fall=0.5
13167,snort,1,delta_rise=0.75_fall=0.5
13167,sailboat,1,delta_rise=0.75_fall=0.5
13167,swimming,0,delta_rise=0.75_fall=0.5
13167,soft,1,delta_rise=0.75_fall=0.5
13167,sexy,0,delta_rise=0.75_fall=0.5
13167,serious,0,delta_rise=0.75_fall=0.5
13167,salm,1,delta_rise=0.75_fall=0.5
13167,smooth,0,delta_rise=0.75_fall=0.5
13167,smart,0,delta_rise=0.75_fall=0.5
13167,sympathetic,0,delta_rise=0.75_fall=0.5
13167,solitary,1,delta_rise=0.75_fall=0.5
13167,symbol,1,delta_rise=0.75_fall=0.5
13167,strike,1,delta_rise=0.75_fall=0.5
13167,small,1,delta_rise=0.75_fall=0.5
13167,smitten,1,delta_rise=0.75_fall=0.5
13167,sierra,2,delta_rise=0.75_fall=0.75
13167,sloppy,1,delta_rise=0.75_fall=0.75
13167,slimy,0,delta_rise=0.75_fall=0.75
13167,slinky,1,delta_rise=0.75_fall=0.75
13167,slurp,0,delta_rise=0.75_fall=0.75
13167,speed,1,delta_rise=0.75_fall=0.75
13167,smile,1,delta_rise=0.75_fall=0.75
13167,sin,1,delta_rise=0.75_fall=0.75
13167,snort,1,delta_rise=0.75_fall=0.75
13167,sailboat,1,delta_rise=0.75_fall=0.75
13167,swimming,0,delta_rise=0.75_fall=0.75
13167,soft,1,delta_rise=0.75_fall=0.75
13167,sexy,0,delta_rise=0.75_fall=0.75
13167,serious,0,delta_rise=0.75_fall=0.75
13167,salm,1,delta_rise=0.75_fall=0.75
13167,smooth,0,delta_rise=0.75_fall=0.75
13167,smart,0,delta_rise=0.75_fall=0.75
13167,sympathetic,0,delta_rise=0.75_fall=0.75
13167,solitary,1,delta_rise=0.75_fall=0.75
13167,symbol,1,delta_rise=0.75_fall=0.75
13167,strike,1,delta_rise=0.75_fall=0.75
13167,small,1,delta_rise=0.75_fall=0.75
13167,smitten,1,delta_rise=0.75_fall=0.75
13167,sierra,2,delta_rise=0.75_fall=1.0
13167,sloppy,1,delta_rise=0.75_fall=1.0
13167,slimy,0,delta_rise=0.75_fall=1.0
13167,slinky,1,delta_rise=0.75_fall=1.0
13167,slurp,0,delta_rise=0.75_fall=1.0
13167,speed,0,delta_rise=0.75_fall=1.0
13167,smile,0,delta_rise=0.75_fall=1.0
13167,sin,0,delta_rise=0.75_fall=1.0
13167,snort,0,delta_rise=0.75_fall=1.0
13167,sailboat,0,delta_rise=0.75_fall=1.0
13167,swimming,0,delta_rise=0.75_fall=1.0
13167,soft,1,delta_rise=0.75_fall=1.0
13167,sexy,0,delta_rise=0.75_fall=1.0
13167,serious,0,delta_rise=0.75_fall=1.0
13167,salm,1,delta_rise=0.75_fall=1.0
13167,smooth,0,delta_rise=0.75_fall=1.0
13167,smart,0,delta_rise=0.75_fall=1.0
13167,sympathetic,0,delta_rise=0.75_fall=1.0
13167,solitary,0,delta_rise=0.75_fall=1.0
13167,symbol,1,delta_rise=0.75_fall=1.0
13167,strike,1,delta_rise=0.75_fall=1.0
13167,small,1,delta_rise=0.75_fall=1.0
13167,smitten,1,delta_rise=0.75_fall=1.0
13167,sierra,2,delta_rise=1.0_fall=0.0
13167,sloppy,1,delta_rise=1.0_fall=0.0
13167,slimy,0,delta_rise=1.0_fall=0.0
